accuracy,loss,val_accuracy,val_loss
0.9668649435043335,0.08617404848337173,0.9762889742851257,0.057804208248853683
0.9762296080589294,0.05647876858711243,0.9765468835830688,0.05316905304789543
0.9769901633262634,0.052555978298187256,0.9774258136749268,0.050254397094249725
0.9775007367134094,0.05075567960739136,0.9777416586875916,0.04875491186976433
0.9778270721435547,0.04947059601545334,0.9781942963600159,0.047074295580387115
0.9781152009963989,0.04813949018716812,0.978415310382843,0.04731482267379761
0.9786099791526794,0.04718111827969551,0.9788311123847961,0.04634694755077362
0.978877067565918,0.0462675616145134,0.9791890382766724,0.04562980681657791
0.9792941808700562,0.04531315341591835,0.9800258874893188,0.04372455179691315
0.9796270728111267,0.044561780989170074,0.9802469611167908,0.04430237039923668
0.9800389409065247,0.043846629559993744,0.9801574945449829,0.045650117099285126
0.9804441928863525,0.042712658643722534,0.980762779712677,0.04286707192659378
0.9807929396629333,0.04204815998673439,0.9812259078025818,0.04109083116054535
0.9809468388557434,0.04132920131087303,0.9816312193870544,0.040113985538482666
0.9814521670341492,0.040554799139499664,0.9817891120910645,0.04009285196661949
0.9818719029426575,0.03958899527788162,0.9824470281600952,0.03827200084924698
0.9822337627410889,0.03876451030373573,0.9826575517654419,0.03980514407157898
0.9825337529182434,0.03815227374434471,0.9824838638305664,0.038433853536844254
0.9829100966453552,0.03728795051574707,0.9830838441848755,0.03722764179110527
0.9832692742347717,0.0365309976041317,0.9827890992164612,0.037430763244628906
0.9836008548736572,0.03578699380159378,0.9836154580116272,0.03672671318054199
0.9838219285011292,0.03531666845083237,0.9842522740364075,0.034669455140829086
0.9842561483383179,0.034681662917137146,0.9848312735557556,0.034012798219919205
0.984578549861908,0.03404739871621132,0.9842470288276672,0.03465338423848152
0.9849324822425842,0.03314478322863579,0.9852259755134583,0.0329936221241951
0.9851325154304504,0.03284267336130142,0.9851365089416504,0.033417876809835434
0.9855193495750427,0.03224323317408562,0.985378623008728,0.03313221409916878
0.9858364462852478,0.03152063116431236,0.9859260320663452,0.03215538337826729
0.9860128164291382,0.031058046966791153,0.9859365224838257,0.03223131597042084
0.9862614870071411,0.03083985298871994,0.9864786863327026,0.03158184140920639
0.9864299297332764,0.030326060950756073,0.9861155152320862,0.03175398334860802
0.9867180585861206,0.029971614480018616,0.9868418574333191,0.030209897086024284
0.9868062138557434,0.02952129766345024,0.9865576028823853,0.031107787042856216
0.9868193864822388,0.02947390452027321,0.9868523478507996,0.030218765139579773
0.9872470498085022,0.028648734092712402,0.9864786863327026,0.030601760372519493
0.9874207377433777,0.028392111882567406,0.9872418642044067,0.029349276795983315
0.98764967918396,0.028019895777106285,0.9871260523796082,0.02968299575150013
0.9876878261566162,0.027919767424464226,0.9878892302513123,0.028667151927947998
0.9878286123275757,0.027531906962394714,0.987694501876831,0.0289336945861578
0.9881457686424255,0.026965323835611343,0.9878734350204468,0.028459060937166214
0.9883023500442505,0.026781577616930008,0.987247109413147,0.029498038813471794
0.9883418083190918,0.026533372700214386,0.9879523515701294,0.028833039104938507
0.9886523485183716,0.026190850883722305,0.9881629347801208,0.0279385969042778
0.9887089133262634,0.026029696688055992,0.9882839918136597,0.0277284923940897
0.9888405203819275,0.025704823434352875,0.9879313111305237,0.02889707125723362
0.9888102412223816,0.02565869316458702,0.9880576729774475,0.028050754219293594
0.9890668392181396,0.02516702562570572,0.9884681701660156,0.02740282006561756
0.989015519618988,0.025070255622267723,0.9887418746948242,0.027184104546904564
0.9893523454666138,0.024615176022052765,0.988357663154602,0.028035759925842285
0.9892799854278564,0.02467385306954384,0.9884787201881409,0.027529172599315643
