Local Epoch,Client,Accuracy,Precision,Recall,F1-Score,ROC AUC,Specificity,Kappa,MCC,Confusion Matrix
1,1,0.979973262595002,0.9835823903106407,0.9762416050864229,0.9798982497477375,0.9987747690212885,0.9837049201035811,0.959946525190004,0.9599732613317326,"[[93450, 1548],
 [ 2257,92741]]"
1,2,0.978783763868713,0.9874816458206059,0.9698625234215457,0.9785927849560012,0.9986995170439533,0.9877050043158804,0.957567527737426,0.957719986926355,"[[93830, 1168],
 [ 2863,92135]]"
1,3,0.9791890355586433,0.9829715449742186,0.9752731636455504,0.9791072221165429,0.9987085521058134,0.9831049074717363,0.9583780711172867,0.9584074641094005,"[[93393, 1605],
 [ 2349,92649]]"
