Local Epoch,Client,Accuracy,Precision,Recall,F1-Score,ROC AUC,Specificity,Kappa,MCC,Confusion Matrix
1,1,0.9892050358954926,0.9853578552704411,0.9931682772268889,0.9892476500532112,0.9995642307378863,0.9852417945640961,0.978410071790985,0.97844080956494,"[[93596, 1402],
 [  649,94349]]"
1,2,0.9884839680835386,0.9851643526262964,0.9919050927387945,0.988523231539083,0.9995212825583697,0.9850628434282827,0.9769679361670772,0.9769908060190307,"[[93579, 1419],
 [  769,94229]]"
1,3,0.9889892418787763,0.985656037637219,0.9924208930714331,0.9890268977382402,0.9995623450075185,0.9855575906861197,0.9779784837575528,0.9780015183702784,"[[93626, 1372],
 [  720,94278]]"
