accuracy,loss,val_accuracy,val_loss
0.9622963666915894,0.10348395258188248,0.9774889945983887,0.05872022733092308
0.9744032621383667,0.06955838948488235,0.9776679277420044,0.05807477980852127
0.9755269885063171,0.06482476741075516,0.9783942699432373,0.05350494012236595
0.9761769771575928,0.06246943771839142,0.9790311455726624,0.0515991635620594
0.9765335917472839,0.06064732372760773,0.9792627096176147,0.04996626451611519
0.9770191311836243,0.05918964371085167,0.9796364307403564,0.0494672916829586
0.9773914813995361,0.05799267441034317,0.9798995852470398,0.04873012378811836
0.9775362610816956,0.05729183927178383,0.9794679880142212,0.04847920313477516
0.9775388836860657,0.05677974224090576,0.9798890352249146,0.0475076399743557
0.9777112603187561,0.05645732954144478,0.9798206090927124,0.0491325668990612
0.9777612686157227,0.05591387301683426,0.9804574847221375,0.04669652134180069
0.9781678318977356,0.05520809814333916,0.9799838066101074,0.04744438827037811
0.978274405002594,0.054695699363946915,0.9808838367462158,0.045268408954143524
0.9783415198326111,0.0544833168387413,0.9804995656013489,0.04637723043560982
0.9785047173500061,0.0540897473692894,0.9804943203926086,0.0460255891084671
0.9785178303718567,0.05370064824819565,0.9808048605918884,0.04572511091828346
0.9785586595535278,0.0537320151925087,0.9810680150985718,0.04512644186615944
0.978463888168335,0.05338757485151291,0.9809995889663696,0.04424908012151718
0.9786375761032104,0.05324508994817734,0.9808522462844849,0.04549333453178406
0.9787691831588745,0.052932705730199814,0.9810153841972351,0.044152870774269104
0.9788796901702881,0.05271590128540993,0.9812312126159668,0.04392138496041298
0.9789218306541443,0.05238534137606621,0.9811258912086487,0.04453606158494949
0.97894287109375,0.05225280299782753,0.9813995957374573,0.0432279035449028
0.9789941906929016,0.052080344408750534,0.9809785485267639,0.04436489939689636
0.9790955185890198,0.052010197192430496,0.9802627563476562,0.04585311561822891
0.9790244698524475,0.051850561052560806,0.9817627668380737,0.04299549758434296
0.9790375828742981,0.05192996934056282,0.9814943671226501,0.04322495311498642
0.9791165590286255,0.05183102563023567,0.9809101223945618,0.04437676817178726
0.9791060090065002,0.051671549677848816,0.9809995889663696,0.04381392151117325
0.9791507720947266,0.05131438001990318,0.9816206693649292,0.04264814779162407
0.9792231321334839,0.05127782002091408,0.9816417098045349,0.042887791991233826
0.9794731736183167,0.05105004832148552,0.9818364381790161,0.042233146727085114
0.9793336391448975,0.05073241516947746,0.9818575382232666,0.04196113348007202
0.9794126152992249,0.05108191445469856,0.9817785620689392,0.042362794280052185
0.9793402552604675,0.050546880811452866,0.9820996522903442,0.042136289179325104
0.9794652462005615,0.05070929601788521,0.9814049005508423,0.04331226646900177
0.9794020652770996,0.05065533518791199,0.9818838238716125,0.04253631830215454
0.9796139597892761,0.05044359341263771,0.9815890789031982,0.04336407035589218
0.9795033931732178,0.05045207217335701,0.982057511806488,0.041606176644563675
0.9796086549758911,0.05014148727059364,0.982215404510498,0.041482049971818924
0.9795494675636292,0.050218045711517334,0.9819890856742859,0.04199434816837311
0.9796954989433289,0.04992574825882912,0.9816206693649292,0.042690977454185486
0.9795836806297302,0.050080373883247375,0.982246994972229,0.04141971841454506
0.9797586798667908,0.049831364303827286,0.9818311929702759,0.04256591573357582
0.9799560308456421,0.049760300666093826,0.9820417165756226,0.042050015181303024
0.9798876047134399,0.04976644739508629,0.9820522665977478,0.04153217375278473
0.9797652363777161,0.04966975748538971,0.9824312329292297,0.04069904237985611
0.9798797369003296,0.049726590514183044,0.9820522665977478,0.04144352674484253
0.9797179102897644,0.04958314076066017,0.9822838306427002,0.041170697659254074
0.9796534180641174,0.04965413361787796,0.9823786020278931,0.04122672230005264
