Local Epoch,Client,Accuracy,Precision,Recall,F1-Score,ROC AUC,Specificity,Kappa,MCC,Confusion Matrix
1,1,0.978489020821491,0.9855474967153401,0.9712204467462473,0.9783315218832013,0.9985393053121175,0.9857575948967346,0.956978041642982,0.9570791761241441,"[[93645, 1353],
 [ 2734,92264]]"
1,2,0.9833575443693552,0.991627408993576,0.974946840986126,0.9832163823395154,0.9989586571516769,0.9917682477525843,0.9667150887387103,0.9668518884891326,"[[94216,  782],
 [ 2380,92618]]"
1,3,0.9856365397166256,0.9943847316137467,0.9767889850312638,0.9855083238191329,0.9991476792932455,0.9944840944019874,0.9712730794332513,0.9714251761579505,"[[94474,  524],
 [ 2205,92793]]"
