Local Epoch,Client,Accuracy,Precision,Recall,F1-Score,ROC AUC,Specificity,Kappa,MCC,Confusion Matrix
1,1,0.9827101623192067,0.9887137513188605,0.9765679277458473,0.9826033077546352,0.9990293900467702,0.9888523968925662,0.9654203246384134,0.9654931777972536,"[[93939, 1059],
 [ 2226,92772]]"
1,2,0.982378576391082,0.988279168886521,0.9763363439230299,0.9822714564093873,0.9989802351239253,0.9884208088591339,0.9647571527821638,0.9648276043127736,"[[93898, 1100],
 [ 2248,92750]]"
1,3,0.9824838417650897,0.9854476900590989,0.9794311459188615,0.9824302065295435,0.9990059465666118,0.9855365376113181,0.9649676835301796,0.9649856690079113,"[[93624, 1374],
 [ 1954,93044]]"
