Local Epoch,Client,Accuracy,Precision,Recall,F1-Score,ROC AUC,Specificity,Kappa,MCC,Confusion Matrix
1,1,0.9818154066401398,0.9832244169719492,0.9803574812101308,0.9817888561504119,0.9990170478096508,0.9832733320701489,0.9636308132802796,0.963634909790721,"[[93409, 1589],
 [ 1866,93132]]"
1,2,0.9814680309059138,0.9843179195035949,0.9785258637023937,0.9814133458616849,0.9989831761341826,0.9844101981094339,0.9629360618118277,0.9629527332637938,"[[93517, 1481],
 [ 2040,92958]]"
