accuracy,loss,val_accuracy,val_loss
0.9727111458778381,0.07175019383430481,0.9797048568725586,0.048015616834163666
0.9780349731445312,0.05504212900996208,0.9811154007911682,0.04496864974498749
0.9791073203086853,0.05161646381020546,0.98212069272995,0.0418056920170784
0.979828417301178,0.04947612062096596,0.9824101328849792,0.04221519082784653
0.9803323745727539,0.04759233072400093,0.98322594165802,0.038557518273591995
0.9808534383773804,0.04605971276760101,0.9829049110412598,0.04094633832573891
0.9811047911643982,0.04513880982995033,0.9843944311141968,0.0359976552426815
0.9817231893539429,0.04387028515338898,0.9846365451812744,0.035692937672138214
0.981727123260498,0.04349632188677788,0.9853681325912476,0.03458010032773018
0.9823310971260071,0.042122598737478256,0.9853575825691223,0.0347040519118309
0.9825232028961182,0.041629038751125336,0.9860839247703552,0.03282071277499199
0.982742965221405,0.040912140160799026,0.9858944416046143,0.03293473646044731
0.9831311106681824,0.040287960320711136,0.9867050051689148,0.03127450495958328
0.9832692742347717,0.03974867984652519,0.9869576096534729,0.03107106126844883
0.9837653636932373,0.03891700506210327,0.9870997071266174,0.03074869140982628
0.9835824370384216,0.038996268063783646,0.987373411655426,0.030546490103006363
0.9840377569198608,0.03795265033841133,0.9871944785118103,0.02993910200893879
0.9841298460960388,0.037769902497529984,0.988415539264679,0.028116941452026367
0.9843600988388062,0.03741207718849182,0.9882839918136597,0.02829664573073387
0.9847903847694397,0.03665664792060852,0.9884839653968811,0.028239164501428604
0.9847509264945984,0.036517638713121414,0.988889217376709,0.02665570005774498
0.9850443601608276,0.036019183695316315,0.9892313480377197,0.026539096608757973
0.9850561618804932,0.035672858357429504,0.9893734455108643,0.02609776332974434
0.9853772521018982,0.035022471100091934,0.9898629188537598,0.02561689354479313
0.9853930473327637,0.03519030660390854,0.9893050193786621,0.025730028748512268
0.9855680465698242,0.03493576496839523,0.9900103211402893,0.024975504726171494
0.9857233166694641,0.034655921161174774,0.9902840256690979,0.024829087778925896
0.9858680367469788,0.03435168415307999,0.9904313683509827,0.024033421650528908
0.9859272837638855,0.03380465880036354,0.9900261163711548,0.024251556023955345
0.9861456751823425,0.033629823476076126,0.9899208545684814,0.02437819354236126
0.9862233400344849,0.033452361822128296,0.9906892776489258,0.02320554107427597
0.9863088726997375,0.03334340080618858,0.990410327911377,0.024165362119674683
0.9865562319755554,0.03278011456131935,0.9904313683509827,0.023597685620188713
0.9865378141403198,0.03264687955379486,0.9902840256690979,0.02376137301325798
0.9865549206733704,0.03267909213900566,0.9910050630569458,0.02253822609782219
0.9867838621139526,0.03235960379242897,0.990505039691925,0.023538116365671158
0.9868917465209961,0.03211386501789093,0.989557683467865,0.02471618913114071
0.9868641495704651,0.03189762681722641,0.9908787608146667,0.022741684690117836
0.9870062470436096,0.03184863179922104,0.9908313751220703,0.022976072505116463
0.9870391488075256,0.03171851485967636,0.9912471771240234,0.02189268358051777
0.9873430728912354,0.03108702227473259,0.9915366768836975,0.021402763202786446
0.9872022867202759,0.03125814348459244,0.9913208484649658,0.02175586298108101
0.9874062538146973,0.0309135802090168,0.9911103248596191,0.021856196224689484
0.9876022934913635,0.030777860432863235,0.9912682175636292,0.02187354303896427
0.9876404404640198,0.030552389100193977,0.9915366768836975,0.021092398092150688
0.9876746535301208,0.03037598729133606,0.9916840195655823,0.021255966275930405
0.987715482711792,0.030204245820641518,0.9907577037811279,0.02202468551695347
0.9877694249153137,0.030168164521455765,0.9916735291481018,0.020665310323238373
0.9877799153327942,0.030072053894400597,0.991678774356842,0.0205259770154953
0.9879220724105835,0.029775511473417282,0.9917998313903809,0.02045108936727047
