accuracy,loss,val_accuracy,val_loss
0.9729440212249756,0.07125627994537354,0.9785995483398438,0.05190752446651459
0.9781481027603149,0.05503545328974724,0.9798943400382996,0.04808785393834114
0.9791297316551208,0.051393184810876846,0.9817259311676025,0.04365266487002373
0.9797494411468506,0.049287714064121246,0.9819206595420837,0.04167313128709793
0.9803468585014343,0.04738904908299446,0.9831522703170776,0.03935705125331879
0.9807587265968323,0.04619534686207771,0.9825101494789124,0.040038418024778366
0.981187641620636,0.045018941164016724,0.9835838675498962,0.03847288712859154
0.981665313243866,0.04402271658182144,0.9836470484733582,0.03691592067480087
0.9818403124809265,0.04320448637008667,0.984268069267273,0.03639138489961624
0.9821285009384155,0.04249073937535286,0.9848996996879578,0.03464937582612038
0.9824284911155701,0.04184514284133911,0.9852154850959778,0.03486381471157074
0.9828574657440186,0.04090934246778488,0.9853049516677856,0.03485802561044693
0.9831916689872742,0.040298525243997574,0.986047089099884,0.032681435346603394
0.9833337664604187,0.039931099861860275,0.9865260124206543,0.03182406723499298
0.9836022257804871,0.03930016607046127,0.9867470860481262,0.031521961092948914
0.9837508797645569,0.038919687271118164,0.9867260456085205,0.03187906742095947
0.9838021993637085,0.03848927468061447,0.9873629212379456,0.029619500041007996
0.9842180013656616,0.03790002316236496,0.9876839518547058,0.029421428218483925
0.9844666719436646,0.037503864616155624,0.9881786704063416,0.028811363503336906
0.9845956563949585,0.03695995360612869,0.9884313344955444,0.028704607859253883
0.9847877621650696,0.03645913302898407,0.9884260892868042,0.02758610248565674
0.9849351048469543,0.03620361536741257,0.9886944890022278,0.027286861091852188
0.9852061867713928,0.03580360859632492,0.9888576865196228,0.026938321068882942
0.9852548837661743,0.03559137508273125,0.98907870054245,0.026072539389133453
0.9855114817619324,0.035055194050073624,0.989084005355835,0.02687164954841137
0.9855114817619324,0.03492298349738121,0.9894313812255859,0.02564859949052334
0.9857943654060364,0.03474573791027069,0.9894050359725952,0.02629934251308441
0.9858654141426086,0.03433939814567566,0.9896208047866821,0.025601739063858986
0.9858233332633972,0.034261032938957214,0.9899681806564331,0.02442627027630806
0.986128568649292,0.033727165311574936,0.9894524216651917,0.025427909567952156
0.9859641194343567,0.03369949012994766,0.9900419116020203,0.023845264688134193
0.9860483407974243,0.03352222591638565,0.9900103211402893,0.02468639798462391
0.9864680767059326,0.033116668462753296,0.9908208847045898,0.022944577038288116
0.9865338802337646,0.032747600227594376,0.9904682040214539,0.022756235674023628
0.9865588545799255,0.03287077695131302,0.9909524321556091,0.023236706852912903
0.9867193698883057,0.03221236169338226,0.9905313849449158,0.023554068058729172
0.9867799282073975,0.032202769070863724,0.991173505783081,0.022171972319483757
0.9869694113731384,0.03201978653669357,0.9902050495147705,0.02399866096675396
0.9870365262031555,0.03169609233736992,0.9912261366844177,0.021816512569785118
0.987053632736206,0.031433019787073135,0.9910314083099365,0.02211071364581585
0.9871680736541748,0.031430553644895554,0.991584062576294,0.021307898685336113
0.9875825643539429,0.03091520071029663,0.991010308265686,0.022449973970651627
0.9873233437538147,0.03110921010375023,0.9910314083099365,0.022703073918819427
0.9874417781829834,0.03078150562942028,0.9916577339172363,0.021380867809057236
0.9875628352165222,0.03061879426240921,0.9916051030158997,0.02100568450987339
0.9875654578208923,0.030660461634397507,0.9919524788856506,0.020477863028645515
0.9875470399856567,0.030490543693304062,0.9918524622917175,0.021113932132720947
0.9878207445144653,0.029987383633852005,0.9914261102676392,0.02150016278028488
0.9878115057945251,0.030202750116586685,0.9919419288635254,0.020477525889873505
0.9880496859550476,0.029643462970852852,0.991899847984314,0.020628949627280235
