accuracy,loss,val_accuracy,val_loss
0.9718795418739319,0.07506649196147919,0.9770521521568298,0.05800531804561615
0.9747256636619568,0.06310677528381348,0.9775732159614563,0.051941026002168655
0.9752927422523499,0.05954562872648239,0.9775679707527161,0.050460752099752426
0.9754006862640381,0.057968784123659134,0.978073239326477,0.049845241010189056
0.9757585525512695,0.05663300305604935,0.9779890179634094,0.049345191568136215
0.975963830947876,0.05596533045172691,0.9781785011291504,0.048848383128643036
0.9761769771575928,0.055391084402799606,0.9782416224479675,0.04842441529035568
0.9763191342353821,0.05452507734298706,0.9783626794815063,0.048159997910261154
0.9764033555984497,0.05429065227508545,0.9785627126693726,0.04775073751807213
0.9765967726707458,0.05388845130801201,0.9785995483398438,0.0471469983458519
0.9766743779182434,0.053423166275024414,0.9786732196807861,0.04781836271286011
0.9766875505447388,0.05325256660580635,0.9785837531089783,0.04769277572631836
0.9768783450126648,0.05274108424782753,0.978604793548584,0.047308702021837234
0.9768980741500854,0.05271308124065399,0.9784100651741028,0.047750428318977356
0.9770178198814392,0.05240418016910553,0.9788048267364502,0.04646971821784973
0.977041482925415,0.05248366296291351,0.9790101051330566,0.046227145940065384
0.9771494269371033,0.05211673304438591,0.9790363907814026,0.04646165296435356
0.9769980907440186,0.05202915146946907,0.9790679812431335,0.0463976114988327
0.9772204756736755,0.05184207484126091,0.9790311455726624,0.04601701349020004
0.9771401882171631,0.05171089991927147,0.9792153239250183,0.04610024020075798
0.9772770404815674,0.05146337300539017,0.9792206287384033,0.04564196616411209
0.977388858795166,0.05124468356370926,0.97927325963974,0.045977164059877396
0.9773244261741638,0.05120953917503357,0.9792258739471436,0.04571152105927467
0.977329671382904,0.050984498113393784,0.9793627262115479,0.045804694294929504
0.9773901700973511,0.05098051577806473,0.9793416857719421,0.045588523149490356
0.9775954484939575,0.05080339312553406,0.9794890284538269,0.04546375572681427
0.9776059985160828,0.05068467557430267,0.9793627262115479,0.04585793986916542
0.9774678349494934,0.05061015114188194,0.9794363975524902,0.04520351067185402
0.9776454567909241,0.05047204717993736,0.9792469143867493,0.04532785713672638
0.9776467680931091,0.050360411405563354,0.9794206023216248,0.0456775538623333
0.9775243997573853,0.050587501376867294,0.9793311357498169,0.045030590146780014
0.9778454899787903,0.049975574016571045,0.9795364141464233,0.04525163769721985
0.9777428507804871,0.05024309828877449,0.9798259139060974,0.04451853409409523
0.9777270555496216,0.05021895468235016,0.9796048402786255,0.044801823794841766
0.9777402281761169,0.050049811601638794,0.9798364043235779,0.044457271695137024
0.9777204394340515,0.04986131936311722,0.9797521829605103,0.04522855952382088
0.9778494238853455,0.049860719591379166,0.9795680046081543,0.04537235200405121
0.9780296683311462,0.049777887761592865,0.9797048568725586,0.04445066303014755
0.9778033494949341,0.049855779856443405,0.9795995950698853,0.04469464346766472
0.9778362512588501,0.04970574378967285,0.9797311425209045,0.04455646872520447
0.9779731035232544,0.049724891781806946,0.9798364043235779,0.044231805950403214
0.9781323075294495,0.04952036216855049,0.9799153804779053,0.044536422938108444
0.9777704477310181,0.049587052315473557,0.979936420917511,0.04447498917579651
0.9780678153038025,0.04938115179538727,0.9799680113792419,0.04419456049799919
0.9779191613197327,0.049390845000743866,0.979936420917511,0.044285502284765244
0.9781467914581299,0.04926222190260887,0.9799100756645203,0.044196534901857376
0.9782349467277527,0.04938957467675209,0.9799574613571167,0.04392705485224724
0.9781796932220459,0.04922924563288689,0.9798364043235779,0.04410543665289879
0.9781744480133057,0.04909803718328476,0.9800364375114441,0.04406620189547539
0.9781309962272644,0.049090128391981125,0.9799732565879822,0.04387335851788521
