accuracy,loss,val_accuracy,val_loss
0.9742032885551453,0.06160052493214607,0.976262629032135,0.05326464772224426
0.9756835699081421,0.055312465876340866,0.976610004901886,0.05152059718966484
0.9761309623718262,0.054029401391744614,0.9768521189689636,0.052308090031147
0.9763546586036682,0.05338273197412491,0.9771153330802917,0.05214802548289299
0.9765822887420654,0.052703045308589935,0.9766626954078674,0.051490362733602524
0.9764046669006348,0.052562784403562546,0.9770784378051758,0.050884224474430084
0.9766204357147217,0.0523255355656147,0.9770731925964355,0.05174419283866882
0.9765756726264954,0.05211103335022926,0.9769942760467529,0.05050234869122505
0.9767730832099915,0.05190802738070488,0.9765152931213379,0.05171044170856476
0.9767007231712341,0.05162622407078743,0.9768890142440796,0.05115877464413643
0.976849377155304,0.05154291167855263,0.977278470993042,0.05009038373827934
0.9769349098205566,0.05141182243824005,0.9770153164863586,0.049883075058460236
0.9768348932266235,0.051326971501111984,0.9769152998924255,0.05301075801253319
0.9768388867378235,0.051435526460409164,0.9771626591682434,0.05038091167807579
0.9768993854522705,0.05120787397027016,0.9767521619796753,0.0504097081720829
0.9769888520240784,0.05105457082390785,0.9771047830581665,0.04969348385930061
0.977073073387146,0.05100499838590622,0.9770363569259644,0.0500902496278286
0.9770296812057495,0.050873834639787674,0.9769889712333679,0.05172019824385643
0.9769507050514221,0.050920430570840836,0.9763784408569336,0.05105641111731529
0.9770059585571289,0.05085936188697815,0.9773837327957153,0.049629487097263336
0.9770704507827759,0.05078425258398056,0.9771310687065125,0.05009522661566734
0.9770533442497253,0.0507429875433445,0.9771574139595032,0.0501810722053051
0.9770652055740356,0.0506940521299839,0.977120578289032,0.04980654641985893
0.9770756959915161,0.050621356815099716,0.9765205383300781,0.051738131791353226
0.9771138429641724,0.050674520432949066,0.9773837327957153,0.04935147613286972
0.9771152138710022,0.050586722791194916,0.9771310687065125,0.0498168058693409
0.9771191477775574,0.0504496730864048,0.9771942496299744,0.04978947713971138
0.9770796895027161,0.05050719901919365,0.9771521687507629,0.05035704746842384
0.9771757125854492,0.05049743875861168,0.9771626591682434,0.0495012104511261
0.9771296381950378,0.050630949437618256,0.9774205684661865,0.049786776304244995
0.9770559668540955,0.0504472553730011,0.9773153066635132,0.0497276745736599
0.9772006869316101,0.05049152672290802,0.9773942828178406,0.04929313808679581
0.9772191643714905,0.050303082913160324,0.9771994948387146,0.050485849380493164
0.9772099256515503,0.050370290875434875,0.9771626591682434,0.0498201809823513
0.9771888852119446,0.050168272107839584,0.9773626923561096,0.04939119145274162
0.9772335886955261,0.05021567642688751,0.9773416519165039,0.04926494136452675
0.9772348999977112,0.05021442100405693,0.9773995280265808,0.049397554248571396
0.9772270321846008,0.05011165887117386,0.9772574305534363,0.0498078428208828
0.9773020148277283,0.05010635033249855,0.9772416353225708,0.05027368292212486
0.9771730899810791,0.05017207935452461,0.977278470993042,0.05047827214002609
0.9773125648498535,0.05007170885801315,0.9773521423339844,0.049076154828071594
0.9772375822067261,0.05015617609024048,0.9773311018943787,0.05117564648389816
0.9772757291793823,0.05012340471148491,0.9774153232574463,0.04980816692113876
0.9771730899810791,0.05002432316541672,0.9774311184883118,0.04932475462555885
0.9772744178771973,0.050083134323358536,0.9771047830581665,0.049519091844558716
0.9772322773933411,0.05005767568945885,0.9773995280265808,0.04919549077749252
0.977263867855072,0.05005566403269768,0.9774258136749268,0.04948623850941658
0.9772283434867859,0.0500856414437294,0.9771994948387146,0.049413975328207016
0.9772441387176514,0.049915164709091187,0.9771416187286377,0.049764279276132584
0.9774007201194763,0.05006996914744377,0.9772310853004456,0.04981677606701851
